Total Depth,Central Tank Battery,fluid_gal,fluid_gal_per_ft,propp_lbs,propp_lbs_per_ft,max_treat_press,max_treat_rate,cum_oil_365
17450,119213,1942416,293,2437487,367,6725,41.5,47880
20585,218307,3161760,337,3838320,409,9364,50,95559
20372,218307,3122994,338,3778820,409,9399,39.9,129878
19600,119233,0,0,2627640,282,6153,54.6,98675
20460,119252,2056362,209,2813338,286,7054,31,61751
19602,119257,2384172,251,2361130,249,8734,51,93982
20280,119281,1411956,217,3056571,471,8975,28,57563
21311,119282,2406222,227,3353986,316,8568,40.6,59667
19237,119290,2185596,226,3190711,330,6870,44,69033
20440,119300,2435118,287,3973139,468,8314,32.8,95347
20460,119306,2153172,219,3008511,307,8651,30.5,63839
20450,119313,2461200,266,2800000,302,8600,35,75233
20503,119318,2040906,222,2631000,286,8500,35,89116
20300,119325,2832060,296,3842630,402,9530,42.2,42653
17342,119328,4859652,868,2092399,373,9033,75.5,126824
21123,119329,339150,34,288200,28,8714,37.9,109621
19893,119332,2317182,243,2328290,244,8836,48,107684
20151,119333,1199016,123,2816040,291,7154,45.8,41147
19945,119338,114954,12,14566,1,6941,25,11782
20965,119339,2338392,231,2757849,273,8606,53,47850
20247,119344,2390598,247,238718,24,8636,59,28483
19765,119346,2026542,213,2290126,241,8092,53,42578
20123,119348,2254770,258,4076401,466,8379,35.1,87889
20500,119373,1922928,218,2040410,231,9711,32.7,66112
20490,119389,3425562,357,3866429,403,9593,39.3,103557
20744,119398,2060856,226,2772000,304,8306,40,72775
19055,119405,2893674,387,3507281,469,8074,34.4,67251
20400,119406,3115602,338,3671280,398,9973,39.5,137426
20576,119409,3081330,302,4189643,411,8460,33.5,100250
20052,119412,3270498,345,3831310,404,9520,44.3,71793
20491,119419,1928010,223,3916885,454,8312,35,90208
20725,119424,2599758,278,2650506,283,8000,44.3,110565
20302,219427,2759568,289,3369697,353,9011,47.5,97424
20500,119428,2118144,232,2935227,321,9120,30.8,106684
21213,119429,2105082,210,2914030,290,7116,31.4,91351
20400,119435,2784390,288,3449360,357,9112,44.7,120689
17136,119436,5254326,953,2144041,388,9173,77,118635
19330,119439,2240322,239,3138240,335,6490,46,47899
20220,119448,2839452,308,3642000,395,8500,35,41312
20494,119460,1281462,129,2249450,227,8235,41.4,42551
20057,119478,2387238,271,3882962,441,6106,32.3,86674
20650,119481,2718450,302,3745005,416,9328,36.7,146538
19852,119484,2290260,239,2369909,248,8153,47,21023
19967,119504,2297946,245,2286130,244,8024,48,53654
20271,119529,2196894,214,554260,54,8342,29,91022
19643,119534,2087064,203,3028750,295,7020,31.2,172231
19062,119535,2054346,215,2970426,311,6540,31.8,132282
19620,119536,2027340,201,2772615,275,7410,31,171708
19090,119537,2038680,213,3017020,315,6990,32.2,116427
19700,119540,0,0,0,0,8415,25.8,125113
19835,119547,2948190,332,2952202,333,8671,37,44515
20330,119556,1455006,153,2098359,221,8454,31.6,64441
19300,119559,1680420,175,2913750,305,6679,59.2,42780
20900,119561,3114888,312,4038400,404,9375,62.8,105563
21028,119565,2470944,232,2655720,250,8140,42.3,104309
20030,119574,2407566,252,3383123,355,8562,40.5,46093
21112,119576,382956,38,252208,25,8726,35,132596
20300,119584,3307080,354,3796700,407,9500,39.4,122414
19997,119598,2766372,300,2868558,311,9271,35.9,51462
20430,119614,2967510,313,3950849,417,6728,32.3,75637
20486,119615,2826894,293,3474024,360,9490,44.5,76977
20355,119617,2262876,243,3719642,399,8889,37.1,73882
18960,119635,2276400,246,3760000,407,8000,30,49508
20703,219638,3070620,324,4082120,430,9874,40.2,103690
19948,119646,2823240,310,2709053,298,9151,36,74277
20834,119652,2524158,261,2560030,265,7750,33.2,102744
20240,119656,1888152,202,2876938,309,8085,37.6,41007
21040,119661,3519936,338,4222150,406,9550,41.1,65142
21340,219663,2620674,283,3512422,379,9190,38.2,142638
20031,119670,3320016,371,3081152,344,9011,36.2,41465
19300,119672,0,0,0,0,8153,45.5,60112
19530,119674,1680420,179,2625000,280,8032,58.2,98505
19560,119686,1343244,142,2254960,238,7578,28,38785
16187,119695,1890378,369,2165840,422,8232,28,56911
20228,119707,431403,44,386460,39.5,8660,17.75,33213
21515,219731,2773680,288,3519400,365,8098,45.4,87144
19867,119777,2782332,306,2924263,321,8999,38.5,46548
20543,119778,2689428,291,4347271,471,8518,36.3,108327
20225,119787,1521111,159,1936614,202,8600,40,54210
19770,119791,2706942,283,2534636,265,7909,44,21271
19745,119796,2571702,266,3845530,398,6840,31,50374
19592,119798,2220456,236,2238330,237,8609,58,33997
19940,119803,2809716,288,2604000,267,8735,57,54234
17820,119822,2094204,276,2352788,310,8200,37.5,32891
20122,119823,2387028,252,2992270,317,7842,44.5,95585
20855,119829,3382344,339,4103460,411,9470,40.7,132873
20363,119830,3066588,322,4115740,432,9895,39.9,101746
20751,119831,1889244,201,2055962,218,7160,31.7,87105
20244,119835,2471784,256,2916992,302,7997,40,84157
20550,119836,2993298,328,4452250,488,8640,38,98372
19015,119857,2891238,392,3491554,474,8400,31,102460
20700,119868,2801022,282,3945860,398,8825,39.7,134899
17739,119878,2349396,324,1870300,258,8479,34.3,32523
20742,119906,2944200,312,3207175,340,8947,39.3,133217
20466,119927,4725588,489,9905670,1025,8590,41.9,102962
20205,119928,2221002,243,4091582,448,8465,35,88875
19555,119929,2549232,262,3431240,353,7150,31,41884
20778,119930,3318714,335,3990776,403,9558,40.4,116648
20020,119950,3135636,338,2996440,323,6147,35.5,55124
18981,119951,1754130,185,2792980,295,6860,38,82822
20496,119952,2573550,271,3424856,361,8400,43,68453
20178,119962,3576972,448,4348250,544,8644,37,71249
20178,119964,2464686,241,4263057,417,8351,33.8,91684
19130,119969,2541000,268,4500000,475,8500,30,54421
19150,119970,1253868,173,1365535,189,9183,35,40916
19590,119971,0,0,2700000,285,6199,25.2,50188
21000,119974,2198238,225,2525389,259,8377,38,124724
19545,119977,2497068,250,4225196,423,7159,36,48478
21275,119978,2112936,202,2649708,253,7504,30.9,122991
21250,228885,10152072,1141,3622073,407,9020,73,202603
20980,219982,9491538,1023,3458640,373,9307,72,174171
20050,120013,2940756,334,4035952,458,9600,42.1,131137
20436,120018,3142146,327,4391594,457,8998,6943,65336
19415,120047,0,0,0,0,8023,51.5,122995
17610,120056,2197188,302,2565588,353,8784,39.3,19726
20750,120057,2567208,261,3609702,367,8974,37.4,63598
19753,120062,2184210,245,2537334,285,8804,53,81459
20014,120063,8914920,928,4101566,427,8315,74.5,114616
19900,120065,4195212,460,99886,10,8544,27.3,61995
20223,120069,2043258,236,3832818,443,8415,33.1,77940
20910,220085,10167822,1107,3802255,414,8712,78.3,164896
19822,120095,2469810,261,2714580,287,8484,53,68531
21547,120098,2539320,255,2913007,293,8778,51,107588
20224,120109,2747514,285,2560694,266,9039,64,65365
17070,120111,5109384,878,2290536,393,8780,74,104798
20175,120112,2087106,248,4808646,572,8424,35.6,61452
17404,120113,1731366,228,2951496,388,8676,35.1,63642
21611,120120,3009174,302,2901080,291,8872,46,66453
17396,120128,1759548,303,2924732,504,8270,32.6,60579
20383,120133,3988194,425,9834082,1050,8610,42.6,77507
19512,220145,2604504,278,2691802,287,8631,38,63137
20190,120146,3318294,356,3823300,410,8485,40.3,84859
17483,120150,1818768,299,2965710,487,7367,32.1,64796
17534,120152,1551690,245,2936652,464,8550,31.7,60618
20528,120156,2059722,247,385244,46,8691,36.1,96196
17266,120158,1309224,215,2633492,433,8528,35.6,46859
20422,216173,3597720,376,3854660,402,7163,35.8,112443
20450,120178,3257520,341,3864760,404,9372,41.7,104012
20642,120183,1803102,192,1954225,208,7120,32.7,99925
20880,120188,1439130,154,1345612,144,7670,30,64836
21050,120193,2444484,257,2767970,291,8160,41.5,127124
19190,120198,2106552,226,2937338,315,6479,25.5,49239
21023,120200,2485602,258,2460601,255,8230,38,120331
20884,120205,2243262,238,2552610,271,8010,31,124672
21110,120206,2351328,240,2590035,264,7249,31,120630
20300,220214,3262266,349,3666081,392,9500,47,94259
15996,120219,2335914,460,4862530,958,7490,39,51137
20323,120225,1596126,169,2191961,232,9349,32.2,55777
20310,120248,1464708,144,2825000,277,5908,34.5,49955
20347,120250,3757068,372,28015443,2777,8051,52,108053
20395,120282,3237066,340,3733560,392,8776,40.3,135120
20486,220286,3326610,347,3927440,410,9774,36.4,60802
20700,120294,3189858,442,3152606,437,8632,35.5,97612
20066,120311,2765784,287,2580321,268,8840,62,39461
15529,120339,1273734,355,1089072,303,8028,36.2,55360
19924,120366,3156006,356,4386240,494,8381,37.6,79670
20980,219982,10167906,1109,3788005,413,8789,73,174570
17280,120439,6019314,1077,2285508,409,8632,78,148489
19233,120467,3122196,424,3295540,448,9015,31.7,94957
20940,120475,0,0,2564440,269,7180,31,106734
20921,120482,2102562,213,3835500,388,8663,33.4,75445
19681,120484,8927688,1170,3619582,474,8994,88,170382
20600,120503,3242820,346,2713672,290,8605,49,126761
21425,120507,2918832,301,2444000,252,9307,37.9,138881
17350,217446,4679472,802,1645839,282,9068,76,83639
21800,120515,3670716,376,4011143,411,7910,37.8,149696
19080,120518,2184546,294,3397196,457,8075,32.5,108339
20278,120534,2302398,232,3624953,366,8700,34.5,52678
19627,120535,2113356,203,3261200,313,7700,31,63713
20700,120536,1885380,196,2042268,213,7390,32.6,48783
19960,120543,2641128,320,2966833,359,9458,34.7,83420
19333,120552,3408384,367,4059716,438,6967,35,49418
20085,120553,2930214,310,3994127,423,10918,37.4,65467
20067,120582,2999766,315,3067674,322,9023,48,111116
19923,120604,2855706,300,360066,37,8809,38,57910
19954,120614,3083934,343,2701280,301,9065,39,47286
20490,120625,3155250,319,3968357,401,8633,36.3,77788
20854,220639,3211068,317,4077600,402,9418,40.5,129283
20500,219731,3213252,335,3896320,406,9329,46.3,91624
19012,120650,2298744,244,2591592,275,6595,31,60984
20750,120652,2274006,231,2596192,264,7375,32,79024
19674,120656,2230326,238,2444167,261,8661,54,43846
20000,120686,1665384,181,2373409,258,8974,32.3,56546
20865,120698,2558934,267,2569111,268,7563,31,76687
19626,120707,1272810,137,2386847,258,7700,31,32980
19840,120723,2970072,327,3023078,333,8671,38,49856
21060,120730,3509856,383,3993700,436,8836,39.3,152649
20712,120736,7938724.833,1134.898807,3062252.277,434.013986,8155.584122,82.52858906,162518
20695,120741,3427200,352,3958660,407,9537,40.7,82420
20268,120748,8088360,875,2948196,319,8657,68,93079
21875,120752,3411828,310,2366000,215,8867,55.1,80195
20361,120762,2311260,242,3447255,361,8509,31.9,69337
20278,120766,4339986,488,9668031,1088,8790,41.7,116474
20765,120791,2341710,244,2514240,262,7440,31,69996
19640,120794,2532222,287,1734996,197,9079,31.2,43014
20168,120820,0,0,2713000,272,6732,26.6,59669
19690,120825,2414076,266,2864220,316,8740,37.1,44856
21084,120838,1834140,311,2041140,346,8471,40,82986
21450,120842,3201492,319,4279649,426,9350,38.7,118099
19936,220844,2648520,294,3123555,347,8760,36.1,67544
19040,120856,2073876,462,2256907,503,8435,35.7,71219
19566,120857,1460220.261,243.250848,942602.4016,145.5808472,9486,33.15709315,105422
18660,120874,2431800,416,2950665,505,8640,34.6,60186
20874,120885,3375792,340,3814535,384,7653,31,94199
20590,120925,1764462,184,2612297,273,9427,31.4,56834
20850,120928,2417184,225,2506190,234,6750,31,107965
21032,120946,1949808,199,2714770,277,8100,31,60211
19577,120953,2984688,345,2298639,265,9005,38.7,40059
20062,120970,2056572,236,2542515,292,7560,31.7,80670
21913,120976,2150820,203,21716770,2055,7630,31.1,111387
20440,120979,2362248,252,3544577,379,8291,31.9,68545
20335,220980,2365524,258,2429967,266,8951,47.2,113332
20033,120989,3118374,336,2716713,292,8842,38.3,55754
20478,120990,2894892,298,2780238,286,9078,38.4,39888
20003,120992,2788338,305,2463358,269,9656,37.5,45124
21254,120993,2148720,217,3132079,317,8890,31.2,117348
20310,120996,2303742,245,3335566,355,8898,34.3,67651
20725,220997,2776116,287,3841642,397,9162,41.5,112933
20310,220997,2682456,287,3749220,402,8692,39.7,111928
21248,120999,2942940,291,4106440,406,8770,37.9,124009
20950,221562,2981202,299,4035790,404,9718,42.8,111938
21200,221006,2990358,295,4054920,400,9027,39.1,132522
21300,221006,3189858,311,4036800,393,8641,40.4,125803
20228,121008,2540496,295,4187931,486,8350,31.7,88004
20844,121010,2151198,226,2557885,269,7650,30,102911
20360,121011,2652090,286,3545953,383,9119,38.1,78510
20547,121014,2534868,259,257985,26,7470,31,83534
20844,121015,2230536,235,2542420,268,7260,33.6,64998
20855,121016,2432052,256,2542450,267,7850,31,70937
20667,121024,2577162,257,4126450,412,7908,34.1,66822
20483,121027,2170308,234,3283208,354,8132,31,62061
20975,121030,2514456,257,2530067,259,6630,31,58008
20057,121040,2956632,323,3047287,333,9085,37.6,57466
20225,121041,2022720,264,2408000,314,8847,34.1,75011
21863,121042,1991094,234,2350767,277,8891,36.2,70647
19698,121043,2563890,286,1910558,213,9042,31.9,80172
21085,121045,3245256,319,4068560,400,8321,40.2,129343
20272,121046,3176670,337,3784760,401,8098,38.7,100170
20675,121047,1978116,210,2882380,306,7990,31.4,102388
20283,121053,2289714,261,2546260,291,7600,30,79937
20586,121056,2247588,236,2631768,276,8000,30.9,90198
20449,221062,3149034,339,3781980,408,9355,40.6,130501
20555,121068,3221778,339,3787915,398,6782,30.9,85972
20883,121078,3520398,394,4187496,469,8433,37.5,105696
20272,121081,3659544,424,4167702,483,8607,35.3,101488
19771,121083,1699194,181,3005903,321,7700,31.2,42072
20724,121086,2443980,253,2536946,262,7684,31,100741
21088,121095,2293998,239,2553226,266,7856,31,87771
19530,121097,0,0,0,0,6712,32.3,48972
20176,121125,2825004,302,3715140,397,9960,45,75000
20870,121126,3160710,309,4198800,411,9781,46.7,71843
20410,121138,3120054,334,3302280,353,9930,44.8,92979
18847,121140,1504398,174,1022172,118,8098,30.3,88866
20477,121141,10457034,1069,4070072,416,9106,82,162253
21123,121146,2022927.538,304.7373797,2842431.433,389.9973222,8914.93861,36.58364574,160603
19766,221156,982422,108,1319525,145,7865,46.2,22240
20250,121158,2167830,225,2506514,261,7858,33.7,70270
20194,121159,2156154,228,2921777,309,8133,38.9,89642
19965,121165,340116,37,1426960,157,7145,48.9,62081
19395,121178,2530290,252,3328456,332,6064,31,111238
19523,121180,2530920,251,3519748,349,5833,31,136381
19540,121185,1888194,203,3056761,330,8300,33.5,32860
20160,121187,2860200,308,2944459,317,8003,38.8,62835
19975,121195,3068772,330,4535473,488,7871,38.8,66638
20860,121196,2154516,216,3695822,370,8515,26.7,48796
19960,121197,10712142,1171,3806161,416,7272,74,142191
21395,121198,11016852,1056,3838339,368,7607,73,171960
19584,121202,2902578,326,2376644,267,6619,26.3,56607
20377,121207,2830170,312,2696290,298,5561,36.2,42827
20745,121216,2461914,260,2538284,268,7480,31,85133
20130,121226,9890916,1074,3953552,429,9076,78.2,174581
20085,121227,10234056,1121,4138560,453,8585,81.5,158582
20667,121240,2992290,303,391501,39,9492,49.3,56773
21040,121241,3435138,335,4121680,402,9353,47.4,73554
20235,121247,2195004,43900,3106380,62127,7260,30.9,96246
19127,121248,2157792,221,3053966,312,6566,30.9,87815
20060,121249,2271150,224,3044896,300,7251,31.8,82438
20160,121268,3681384,411,6557807,732,8433,40,49668
19510,121271,2203320,231,2872840,301,6245,53.6,88494
20485,121272,1897812,199,2112738,222,8646,42,51190
20516,121294,2109282,230,2743315,299,7460,31.7,125165
20675,121295,1935150,204,3045344,322,8200,31.1,102452
21000,121302,2562714,265,2588704,268,7756,31,74840
20445,121305,2410842,250,2506870,260,7070,31,80567
18944,121310,1215354,135,2471500,275,7899,39.6,22138
20550,121313,1610868,168,2791877,292,9064,30.2,63991
20880,221314,3116274,313,4003952,402,7146,36.1,92852
21221,121328,2845752,290,2764991,282,8561,48,75202
20015,121335,1101282,119,2564300,277,8220,44.2,45972
20364,121336,2252628,235,2562703,268,6954,31,78188
19538,121342,1956822,205,2798338,293,5660,35.6,41355
20200,221354,3533922,377,4077748,435,7860,34.3,102760
20060,121361,1224426,134,2279150,250,7029,37.7,61544
19725,221376,2403198,276,2307076,265,8503,49,54481
20753,121388,311094,32,323400,33,8210,36.2,101176
19743,216432,3101910,318,3947500,405,7266,38.9,141397
20515,216432,2212938,208,3567037,336,8254,41.3,123013
19507,121407,1068270,120,2513680,283,7576,51.1,26469
19549,216944,2489214,263,3794173,402,7651,36,86162
19981,121416,2194332,214,2978529,291,6994,30,123668
19314,121417,2199330,230,3003031,314,7232,31.2,93771
20059,121418,2296308,65608,3000506,85728,6405,31,124557
19237,121419,2307060,233,3023102,305,5820,32,82916
20174,121420,2191266,239,1940185,211,9327,37,40195
20298,121432,2517732,262,2561870,266,6760,31,61960
20890,121433,2419410,253,2540610,266,7710,31,89214
20000,221441,2117346,225,2368982,251,7522,33,35530
21000,121467,2534868,262,2585008,268,7454,31,85084
20033,121481,10131828,1113,4059653,446,9047,81.3,155408
20984,221492,683760,68,772034,77,7791,25.5,77145
20690,121495,3061002,305,2882855,287,9151,54,36952
19369,121496,2459772,260,2956006,312,6733,32.1,67139
20069,121497,2064762,228,3477317,385,8606,29.6,56936
20667,221498,3419808,363,3933476,417,9461,38.7,72953
20425,121499,3061086,328,3735844,400,9331,41.6,99070
20900,121514,9434544,1177,2424171,302,7120,31.2,64482
19700,121516,2160270,200,3041186,281,7376,31,138628
19000,121517,1923936,53442,3009065,83585,5686,28.9,76684
19660,121518,2102436,205,3074155,300,7373,31,122387
19132,121519,2135952,222,3055099,318,7100,30,102863
20895,121520,2406096,246,3311460,339,7733,32.6,62000
19579,121550,1393056,157,2388562,270,8300,32.4,38324
20650,221562,3355590,345,3939960,405,9752,42.3,138702
19938,121575,1534848,170,2978760,331,8107,41,54172
19871,121593,3172050,346,4241478,463,8059,40.7,96656
19577,121610,1127070,121,2439015,263,7400,31,36650
19726,121612,1174614,130,2553642,283,8013,46.7,27586
20016,121613,1220604,132,2681865,291,7978,56,26154
19661,121615,2612232,272,3450100,359,6600,31,56745
18880,121616,2621640,317,2812600,340,8657,34.6,67796
19680,121617,2720802,300,2812790,310,8782,37.2,57672
20095,121618,2454270,263,3278330,352,7140,30.8,56826
20636,121626,2437092,251,2753101,284,6550,31,104308
20617,121627,3207456,324,4256505,431,9295,40.6,97225
20050,121634,3411240,343,3528215,355,8049,40,66023
20275,121639,2423820,253,2565343,268,7601,31,69639
19905,121641,2509080,271,2598954,280,7391,30,112213
20264,121644,2574600,264,2677240,275,10583,31.3,36249
20279,121659,2685774,280,4005000,417,8334,37.5,62673
20442,121660,3602508,381,3801554,402,9256,42.7,95154
20425,121662,3281922,342,3914980,408,9156,40.6,61824
21150,121663,3425142,333,4124420,401,9609,37.4,84574
21598,121670,2436084,232,2878080,274,7470,32,126986
20105,121672,2540622,280,2270387,251,9111,39.1,47875
20212,121684,1974042,207,2269406,238,9300,37,29700
20525,121703,3137400,322,2745574,281,9011,39,52337
