DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm, RHOfluid,PHI,LFC
2110.7888,2273.0,864.2,2.2453,103.5072,0.4389,2.24943999999999,1.0,1.0,2.63017819949086,5112.97711999999,1943.96604799999,0.625549526287069,2.75008792420593,1.09,0.301579161504601,0.0
2110.9412,2286.8,876.7,2.2553,103.1502,0.4318,2.256236,1.0,1.0,2.60841793087715,5159.56048480001,1978.0421012,0.621499340284829,2.74943989444557,1.09,0.297211062658193,0.0
2111.0935,2288.9,881.4,2.2578,102.9489,0.4336,2.255195,1.0,1.0,2.59689130928069,5161.9158355,1987.728873,0.61921557994239,2.74907449279078,1.09,0.297683735683268,0.0
2111.2461,2301.7,857.1,2.2519,102.8931,0.4276,2.251539,1.0,1.0,2.68545093921363,5182.3673163,1929.7940769,0.618582525659687,2.74897320410555,1.09,0.299844628517521,0.0
2111.3984,2318.2,869.3,2.2502,103.791,0.4556,2.250016,1.0,1.0,2.6667433567238,5215.9870912,1955.9389088,0.628769253982966,2.75060308063727,1.09,0.301448965423555,0.0
2111.5508,2324.9,869.3,2.2412,106.7578,0.4687,2.245064,1.0,1.0,2.67445070746578,5219.54929360001,1951.6341352,0.662427774519225,2.75598844392308,1.09,0.306679464546553,0.0
2111.7031,2344.9,882.0,2.2493,107.7164,0.457,2.251062,1.0,1.0,2.65861678004535,5278.51528380001,1985.436684,0.673303147913473,2.75772850366616,1.09,0.303806346508051,0.0
2111.8557,2364.4,909.9,2.2533,108.7931,0.4588,2.2521645,1.0,1.0,2.59852731069348,5325.0177438,2049.24447855,0.685518372755522,2.75968293964088,1.09,0.303960966235925,0.0
2112.0081,2372.7,932.5,2.2502,106.6685,0.4447,2.250324,1.0,1.0,2.54445040214477,5339.3437548,2098.42713,0.661414660765723,2.75582634572252,1.09,0.303454406889732,0.0
2112.1604,2377.6,939.4,2.2536,106.2967,0.4366,2.25792600000001,1.0,1.0,2.53097721950181,5368.44485760003,2121.09568440001,0.657196567892803,2.75515145086285,1.09,0.29860674271111,0.0
2112.3127,2381.4,945.2,2.2671,104.221,0.4191,2.26903199999996,1.0,1.0,2.51946677951756,5403.47280479992,2144.68904639997,0.633647629279782,2.75138362068477,1.09,0.290331272488404,0.0
2112.4651,2393.6,945.2,2.2827,102.2005,0.4138,2.2820235,1.0,1.0,2.53237410071942,5462.25144960001,2156.9686122,0.610724937914166,2.74771599006627,1.09,0.280924170881436,0.0
2112.6177,2389.2,945.7,2.2799,99.0883,0.4184,2.28141599999999,1.0,1.0,2.52638257375489,5450.75910719998,2157.53511119999,0.575416845824054,2.74206669533185,1.09,0.278832989390496,0.0
2112.77,2384.9,948.2,2.288,98.9098,0.4183,2.2873,1.0,1.0,2.51518666947901,5454.98177,2168.81786,0.573391752822934,2.74174268045167,1.09,0.275129223110832,0.0
2112.9224,2393.8,950.4,2.2856,100.7296,0.4083,2.286672,1.0,1.0,2.51872895622896,5473.83543359999,2173.2530688,0.594037490881409,2.74504599854103,1.09,0.276955443501329,0.0
2113.0747,2398.7,983.2,2.2894,104.5326,0.4175,2.28489149999999,1.0,1.0,2.4396867371847,5480.76924104997,2246.50532279999,0.637182749611148,2.75194923993778,1.09,0.281030087269861,0.0
2113.2273,2399.1,983.2,2.2782,103.2014,0.4075,2.278819,1.0,1.0,2.44009357200976,5467.11466290001,2240.5348408,0.622080207296915,2.74953283316751,1.09,0.283642374383798,0.0
2113.3796,2391.2,983.3,2.2807,99.2629,0.4138,2.281398,1.0,1.0,2.43181124783891,5455.2788976,2243.2986534,0.577397693095738,2.74238363089532,1.09,0.278982206235933,0.0
2113.532,2385.5,981.4,2.2823,96.0103,0.4103,2.28264,1.0,1.0,2.43071122885673,5445.23772000001,2240.182896,0.540496754745922,2.73647948075935,1.09,0.275642354528485,0.0
2113.6843,2396.5,979.2,2.2844,93.8427,0.4194,2.283157,1.0,1.0,2.44740604575163,5471.5857505,2235.6673344,0.515905205226442,2.73254483283623,1.09,0.273592430387582,0.0
2113.8369,2380.5,981.2,2.2816,94.972,0.4151,2.28126200000001,1.0,1.0,2.42611088463106,5430.54419100002,2238.37427440001,0.528717180162938,2.73459474882607,1.09,0.275650125448629,0.0
2113.9893,2397.9,974.3,2.2799,99.4875,0.4105,2.281786,1.0,1.0,2.46115159601765,5471.49464940001,2223.1440998,0.579945793308911,2.74279132692943,1.09,0.278925306188461,0.0
2114.1416,2418.3,974.3,2.2836,101.9977,0.4054,2.284624,1.0,1.0,2.48208970542954,5524.9062192,2225.9091632,0.608424159983482,2.74734786559736,1.09,0.279195379076666,0.0
2114.2939,2411.4,974.4,2.287,105.7616,0.4034,2.2869085,1.0,1.0,2.47475369458128,5514.6511569,2228.3636424,0.651125826912975,2.75418013230608,1.09,0.280781883664584,0.0
2114.4463,2419.8,978.4,2.2839,109.2088,0.3846,2.2828425,1.0,0.994256073539066,2.47322158626329,5524.0222815,2233.533102,0.690234513711071,2.76043752219377,1.09,0.285910137822186,0.0
2114.5989,2424.3,991.2,2.2787,114.7601,0.3776,2.2790275,1.0,0.985850393700771,2.44582324455206,5525.04636825,2258.972058,0.753214338792954,2.77051429420687,1.09,0.292462132515709,0.0
2114.7512,2424.6,1005.1,2.2782,116.3974,0.3807,2.277744,1.0,0.995922521339466,2.41229728385235,5522.6181024,2289.3604944,0.77178960361499,2.7734863365784,1.09,0.294473632370531,0.0
2114.9036,2431.9,1006.8,2.2768,111.6963,0.3888,2.27718,1.0,1.0,2.41547477155344,5537.874042,2292.664824,0.718455347550205,2.76495285560803,1.09,0.291215871524314,0.0
2115.0559,2424.6,994.6,2.2817,106.9865,0.3923,2.28479499999999,1.0,1.0,2.43776392519606,5539.71395699999,2272.457107,0.665022389473601,2.75640358231578,1.09,0.283009822662763,0.0
2115.2085,2425.3,1012.4,2.2922,106.3188,0.39,2.29285000000003,1.0,1.0,2.39559462662979,5560.84910500008,2321.28134000003,0.657447293692941,2.75519156699087,1.09,0.277650677649253,0.0
2115.3608,2435.6,1026.1,2.3016,105.2303,0.3964,2.302912,1.0,1.0,2.37364779261281,5608.97246719999,2363.0180032,0.645098197156701,2.75321571154507,1.09,0.270742819719252,0.0
2115.5132,2451.4,1043.3,2.3051,106.2185,0.3934,2.304868,1.0,1.0,2.34965973353781,5650.1534152,2404.6687844,0.656309384292312,2.75500950148677,1.09,0.270353713348071,0.0
2115.6655,2453.1,1049.1,2.3041,103.4897,0.4172,2.304655,1.0,1.0,2.33828996282528,5653.5491805,2417.8135605,0.625350987757547,2.75005615804121,1.09,0.268304873834365,0.0
2115.8181,2454.4,1049.1,2.3056,104.6791,0.4055,2.30509500000001,1.0,1.0,2.33952912019827,5657.62516800003,2418.27516450001,0.638844800729714,2.75221516811675,1.09,0.2689905474893,0.0
2115.9705,2452.1,1045.6,2.3007,104.8444,0.3967,2.301705,1.0,1.0,2.34516067329763,5644.0108305,2406.662748,0.64072013895428,2.75251522223268,1.09,0.271161560630565,0.0
2116.1228,2449.6,1028.7,2.3032,103.8472,0.3629,2.303456,1.0,1.0,2.38125789831827,5642.54581760001,2369.5651872,0.629406846289201,2.75070509540627,1.09,0.269312773618518,0.0
2116.2751,2453.2,1034.9,2.3049,103.4486,0.3577,2.3038735,1.0,1.0,2.37047057686733,5651.8624702,2384.27868515,0.624884705839642,2.74998155293434,1.09,0.268742777379519,0.0
2116.4275,2458.7,1034.9,2.3022,103.2926,0.3707,2.29925000000003,1.0,1.0,2.37578510000966,5653.16597500007,2379.49382500003,0.623114876662193,2.74969838026595,1.09,0.271403759635978,0.0
2116.5801,2450.8,1064.5,2.2919,107.6792,0.388,2.28759449999999,1.0,1.0,2.30230155002349,5606.43660059997,2435.14434524999,0.672881111725005,2.757660977876,1.09,0.281871725795675,0.0
2116.7324,2455.8,1028.1,2.2807,108.3121,0.3933,2.278732,1.0,1.0,2.3886781441494,5596.11004560001,2342.7643692,0.680061399458387,2.75880982391334,1.09,0.287676772412305,0.0
2116.8848,2469.4,1022.8,2.2741,111.0455,0.3792,2.28417599999996,1.0,1.0,2.41435275713727,5640.54421439991,2336.25521279996,0.711071983263769,2.7637715173222,1.09,0.286535833809338,0.0
2117.0371,2459.8,1030.8,2.2975,102.7949,0.3797,2.30875900000001,1.0,1.0,2.38630190143578,5679.08538820003,2379.86877720001,0.6174684408826,2.74879495054122,1.09,0.265274469516339,0.0
2117.1897,2445.7,1030.8,2.3268,96.3776,0.3837,2.3292425,1.0,1.0,2.37262320527745,5696.62838224999,2400.983169,0.544663794854108,2.73714620717666,1.09,0.247642683690989,0.0
2117.342,2424.1,1024.0,2.3323,90.0807,0.3826,2.31772000000002,1.0,1.0,2.36728515625,5618.38505200004,2373.34528000002,0.473225093908724,2.7257160150254,1.09,0.249429614479287,0.0
2117.4944,2413.4,1027.7,2.2979,94.9312,0.367,2.287144,1.0,1.0,2.34835068599786,5519.79332959999,2350.4978888,0.528254301762682,2.73452068828203,1.09,0.272040778489319,0.0
2117.6467,2402.1,1036.4,2.2753,98.8375,0.3743,2.27920299999999,1.0,1.0,2.31773446545735,5474.87352629998,2362.16598919999,0.57257150506954,2.74161144081113,1.09,0.27997410854943,0.0
2117.7993,2410.9,1064.1,2.2835,105.7879,0.3766,2.2864825,1.0,1.0,2.265670519688,5512.48065925001,2433.04602825,0.651424201960199,2.75422787231363,1.09,0.281058489702712,0.0
2117.9517,2417.9,1068.9,2.2891,110.9971,0.3937,2.2866735,1.0,1.0,2.26204509308635,5528.94785565,2444.22530415,0.710522882416407,2.76368366118662,1.09,0.285006164694486,0.0
2118.104,2438.3,1068.9,2.2798,115.2412,0.4133,2.28004,1.0,1.0,2.28113013378239,5559.421532,2437.134756,0.758672446595972,2.77138759145536,1.09,0.292227439974183,0.0
2118.2563,2462.5,1084.5,2.2814,119.1953,0.4332,2.2818445,1.0,1.0,2.2706316274781,5619.04208125,2474.66036025,0.803531943714894,2.77856511099438,1.09,0.294167283073773,0.0
2118.4087,2461.5,1106.8,2.2837,118.1026,0.4409,2.28434799999999,1.0,1.0,2.22397903867004,5622.92260199999,2528.31636639999,0.791135197931569,2.77658163166905,1.09,0.291852835597373,0.0
2118.5613,2463.4,1095.8,2.2883,115.2759,0.4089,2.291065,1.0,1.0,2.24803796313196,5643.80952099999,2510.54902699999,0.759066120137366,2.77145057922198,1.09,0.285697114835372,0.0
2118.7136,2466.3,1066.8,2.2981,108.4708,0.3898,2.29718399999999,1.0,1.0,2.31186726659168,5665.54489919998,2450.63589119999,0.681861860294676,2.75909789764715,1.09,0.276744640502093,0.0
2118.866,2463.7,1066.8,2.2923,102.5099,0.3837,2.29068,1.0,1.0,2.30943007124109,5643.54831600001,2443.697424,0.614235099116106,2.74827761585858,1.09,0.275947532236122,0.0
2119.0183,2478.1,1143.8,2.2884,101.618,0.3856,2.28690199999999,1.0,1.0,2.16655009617066,5667.17184619997,2615.75850759999,0.604116441145805,2.74665863058333,1.09,0.277520439090976,0.0
2119.1709,2484.2,1202.1,2.2822,96.8077,0.3869,2.286254,1.0,1.0,2.06655020381,5679.51218680001,2748.3059334,0.549543304656806,2.73792692874509,1.09,0.274085531868235,0.0
2119.3232,2503.5,1143.6,2.2941,91.8098,0.3859,2.294,1.0,1.0,2.18913955928646,5743.029,2623.4184,0.492841835131336,2.72885469362101,1.09,0.265340603601782,0.0
2119.4756,2491.8,1122.6,2.2941,87.9057,0.3833,2.29589,1.0,1.0,2.21966862640299,5720.89870200001,2577.36611400001,0.448549590953904,2.72176793455262,1.09,0.260991728992016,0.0
2119.6279,2467.3,1122.6,2.2987,88.6656,0.3888,2.299,1.0,1.0,2.19784429004098,5672.3227,2580.8574,0.457170701158671,2.72314731218539,1.09,0.259711606553004,0.0
2119.7805,2455.3,1147.1,2.2987,88.8993,0.3873,2.2977925,1.0,1.0,2.14044111237033,5641.76992525,2635.79777675,0.459822041407196,2.72357152662515,1.09,0.260643026451851,0.0
2119.9329,2452.7,1155.6,2.2957,89.401,0.3852,2.29172300000004,1.0,1.0,2.12244721356871,5620.90900210009,2648.31509880004,0.465513857422108,2.72448221718754,1.09,0.264768385141659,0.0
2120.0852,2480.0,1150.5,2.2827,82.7385,0.3815,2.27362799999999,1.0,1.0,2.15558452846588,5638.59743999998,2615.80901399999,0.389927402968548,2.71238838447497,1.09,0.270441029209516,0.0
2120.2375,2523.2,1184.9,2.2614,85.2787,0.3815,2.25724999999998,1.0,0.975056356487517,2.12946240189046,5695.49319999994,2674.61552499997,0.418746121408012,2.71699937942528,1.09,0.282575018306218,0.0
2120.3899,2557.2,1184.9,2.2508,85.4669,0.382,2.255495,1.0,0.917854330708653,2.15815680648156,5767.751814,2672.5360255,0.420881261479781,2.71734100183676,1.09,0.283804071375011,0.0
2120.5425,2629.9,1255.1,2.2606,89.709,0.3765,2.26780000000001,1.0,0.918292186474058,2.09537088678193,5964.08722000002,2846.31578000001,0.469008135541687,2.72504130168667,1.09,0.279651224232061,0.0
2120.6948,2636.1,1257.6,2.277,91.226,0.361,2.28268800000001,1.0,0.949214707813551,2.09613549618321,6017.39383680003,2870.70842880001,0.486218589786497,2.72779497436584,1.09,0.271772096832924,0.0
2120.8472,2624.7,1221.4,2.2886,88.8142,0.3521,2.287584,1.0,0.972038663171685,2.14892746029147,6004.2217248,2794.0550976,0.45885657690078,2.72341705230413,1.09,0.266822886224514,0.0
2120.9995,2595.0,1198.7,2.2865,88.5883,0.3447,2.2835125,1.0,0.964578740157486,2.16484524901977,5925.71493750001,2737.24643375,0.456293728111127,2.72300699649778,1.09,0.269132035221121,0.0
2121.1521,2558.1,1198.7,2.2809,87.7046,0.3508,2.27917650000001,1.0,0.948834537097862,2.13406190039209,5830.36140465002,2732.04887055001,0.446268099623231,2.72140289593972,1.09,0.271071233868921,0.0
2121.3044,2547.7,1153.6,2.2742,86.3778,0.3477,2.27426399999999,1.0,0.954409448818911,2.20847780859917,5794.14239279997,2623.59095039999,0.431215475567849,2.71899447609086,1.09,0.273009198384822,0.0
2121.4568,2543.9,1149.1,2.2797,85.2243,0.3292,2.279432,1.0,0.989799999999998,2.21381951092159,5798.6470648,2619.2953112,0.418128950207671,2.71690063203323,1.09,0.268896958683025,0.0
2121.6091,2518.5,1179.1,2.2783,84.3952,0.3353,2.27754499999999,1.0,0.990433070866123,2.13595114918158,5735.99708249997,2685.45330949999,0.408722761931882,2.7153956419091,1.09,0.269380962160595,0.0
2121.7617,2480.9,1226.4,2.2733,87.4613,0.3339,2.271149,1.0,0.957824031516752,2.02291258969341,5634.49355409999,2785.3371336,0.443507846809939,2.72096125548959,1.09,0.275795794642937,0.0
2121.9141,2422.3,1226.4,2.2667,87.046,0.3508,2.26967899999998,1.0,0.953818897637703,1.97513046314416,5497.84344169995,2783.53432559997,0.438796243877923,2.72020739902047,1.09,0.276362626799017,0.0
2122.0664,2396.5,1114.7,2.2705,84.4732,0.3536,2.28168399999999,1.0,1.0,2.14990580425226,5468.05570599997,2543.39315479999,0.409607676520607,2.7155372282433,1.09,0.266898364863764,0.0
2122.2188,2403.3,1035.1,2.2672,83.7993,0.3668,2.27187199999999,1.0,1.0,2.32180465655492,5459.98997759997,2351.61470719999,0.401962241375203,2.71431395862003,1.09,0.272386970678951,0.0
2122.3711,2387.9,1026.0,2.2623,83.9152,0.3631,2.2673555,1.0,1.0,2.32738791423002,5414.21819845,2326.306743,0.403277133693577,2.71452434139097,1.09,0.275261398058273,0.0
2122.5237,2423.5,1018.4,2.1916,84.1767,0.3585,2.26728899999999,1.0,1.0,2.37971327572663,5494.77489149998,2309.00711759999,0.40624386657757,2.71499901865241,1.09,0.275514024016887,0.0
2122.676,2445.1,1018.4,2.1213,82.7801,0.4165,2.26804,1.0,0.982697307944858,2.40092301649646,5545.58460399999,2309.771936,0.390399357415868,2.71246389718654,1.09,0.273919128775194,0.0
2122.8284,2506.2,1066.8,2.084,87.0589,0.4476,2.27441999999999,1.0,0.924209698558407,2.34926884139483,5700.15140399997,2426.35125599998,0.438942595136827,2.72023081522189,1.09,0.273464843787306,0.0
2122.9807,2507.4,1080.4,2.1454,88.3587,0.4249,2.283649,1.0,0.883740157480326,2.32080710847834,5726.02150260001,2467.2543796,0.453688902603805,2.72259022441661,1.09,0.26886184778759,0.0
2123.1333,2500.2,1085.9,2.2275,91.6988,0.3652,2.292,1.0,0.899204202232434,2.30242195413942,5730.4584,2488.8828,0.491582533601228,2.7286532053762,1.09,0.266470784631914,0.0
2123.2856,2489.1,1084.5,2.2753,87.42,0.3485,2.291572,1.0,0.936099737532837,2.29515905947441,5703.9518652,2485.209834,0.443039295880269,2.72088628734084,1.09,0.263239865754737,0.0
2123.438,2498.1,1083.4,2.2837,88.0235,0.3835,2.28986,1.0,0.994560000000002,2.30579656636515,5720.299266,2480.834324,0.449886038884055,2.72198176622145,1.09,0.264783452343311,0.0
2123.5903,2504.8,1083.4,2.2853,87.6429,0.3873,2.2911605,1.0,0.978535433070899,2.31198080118147,5738.89882039999,2482.2432857,0.445568109493432,2.72129089751895,1.09,0.263674859078257,0.0
2123.7429,2501.8,1100.4,2.2946,90.608,0.3702,2.2943565,1.0,0.96163033486538,2.2735368956743,5740.02109169999,2524.7098926,0.479207343429679,2.72667317494875,1.09,0.264143557532365,0.0
2123.8953,2487.1,1075.0,2.2898,92.3057,0.3394,2.2920705,1.0,0.954021653543348,2.31358139534884,5700.60854055,2463.9757875,0.498467849805035,2.72975485596881,1.09,0.266920603635116,0.0
2124.0476,2470.8,1061.7,2.2885,93.6207,0.3278,2.289572,1.0,0.979651346027571,2.3272110765753,5657.07449760001,2430.8385924,0.513386602166226,2.7321418563466,1.09,0.269507688776178,0.0
2124.2,2470.7,1037.7,2.285,95.0724,0.341,2.29,1.0,0.986143512450898,2.38093861424304,5657.90299999999,2376.333,0.52985622406945,2.73477699585111,1.09,0.270417811638325,0.0
2124.3523,2477.2,1037.7,2.2916,99.4258,0.3698,2.292523,1.0,0.956535433070857,2.38720246699431,5679.0379756,2378.9511171,0.579245803179112,2.74267932850866,1.09,0.272379717434277,0.0
2124.5049,2432.6,1039.6,2.2937,102.4626,0.3876,2.294098,1.0,0.963982271831899,2.33993843786072,5580.6227948,2384.9442808,0.613698477833457,2.74819175645335,1.09,0.273848760064156,0.0
2124.6572,2424.9,1021.0,2.2964,106.1373,0.3985,2.296,1.0,1.0,2.37502448579824,5567.5704,2344.216,0.655388165515332,2.75486210648245,1.09,0.275615682942021,0.0
2124.8096,2402.8,1021.8,2.2963,105.5612,0.3883,2.296192,1.0,1.0,2.35153650420826,5517.29013759999,2346.2489856,0.648852277123483,2.75381636433976,1.09,0.275044995438157,0.0
2124.9619,2390.1,994.7,2.2981,102.6811,0.3745,2.298,1.0,1.0,2.40283502563587,5492.4498,2285.8206,0.616177373187769,2.74858837971004,1.09,0.27166980380558,0.0
2125.1145,2357.9,994.7,2.2984,101.2652,0.3728,2.29524499999995,1.0,1.0,2.37046345631849,5411.95818549989,2283.08020149996,0.600113904390651,2.7460182247025,1.09,0.272203057900241,0.0
2125.2668,2329.0,1003.3,2.2786,97.1412,0.3739,2.275326,1.0,1.0,2.32133957938802,5299.234254,2282.8345758,0.553326881776545,2.73853230108425,1.09,0.2809810282635,0.0
2125.4192,2300.1,941.5,2.2678,98.0639,0.3979,2.26454400000005,1.0,1.0,2.44301646309081,5208.6776544001,2132.06817600004,0.563794967558804,2.74020719480941,1.09,0.288244528508615,0.0
2125.5715,2295.4,918.9,2.2463,100.805,0.421,2.25429,1.0,1.0,2.49798672325607,5174.49726600001,2071.467081,0.594892908317176,2.74518286533075,1.09,0.296579233396456,0.0
2125.7241,2321.0,905.1,2.2622,106.4932,0.4365,2.263446,1.0,1.0,2.56435752955475,5253.458166,2048.6449746,0.659425871952859,2.75550813951246,1.09,0.295442650707488,0.0
2125.8765,2283.1,889.0,2.2682,111.1829,0.4355,2.267235,1.0,1.0,2.5681664791901,5176.32422850001,2015.571915,0.712630794346984,2.76402092709552,1.09,0.29676207689796,0.0
2126.0288,2275.9,889.0,2.2662,109.9659,0.4412,2.26225599999999,1.0,1.0,2.56006749156356,5148.66843039998,2011.14558399999,0.698823857751114,2.76181181724018,1.09,0.298811033687304,0.0
2126.1812,2238.5,880.7,2.253,114.3233,0.4711,2.251782,1.0,1.0,2.54172817077325,5040.614007,1983.1444074,0.748258817096096,2.76972141073538,1.09,0.308348400767615,0.0
2126.3335,2233.8,853.5,2.2495,119.4741,0.4677,2.24262999999999,1.0,1.0,2.61722319859402,5009.58689399998,1914.08470499999,0.806694946116643,2.77907119137866,1.09,0.31759537082674,0.0
2126.4861,2193.7,850.1,2.1914,124.5839,0.4379,2.2275695,1.0,1.0,2.58051993883073,4886.61921215,1893.65683195,0.864665927725168,2.78834654843603,1.09,0.330190000946765,0.0
2126.6384,2243.2,825.0,2.1522,127.3818,0.4079,2.22316000000001,1.0,1.0,2.7190303030303,4986.99251200001,1834.107,0.896408267825073,2.79342532285201,1.09,0.334775651859644,0.0
2126.7908,2228.9,805.0,2.114,124.2618,0.4024,2.22244800000002,1.0,1.0,2.7688198757764,4953.61434720004,1789.07064000001,0.861011684276089,2.78776186948417,1.09,0.332975948892005,0.0
2126.9431,2206.0,803.9,2.1263,126.1781,0.4282,2.2283535,1.0,1.0,2.74412240328399,4915.747821,1791.37337865,0.882752220511639,2.79124035528186,1.09,0.330868506342598,0.0
2127.0957,2212.9,817.4,2.1059,124.0922,0.4534,2.2260645,1.0,1.0,2.70724247614387,4926.05813205,1819.5851223,0.859087562298554,2.78745400996777,1.09,0.330724430041216,0.0
2127.248,2223.3,779.3,2.072,121.5974,0.4832,2.22048,1.0,1.0,2.85294495059669,4936.793184,1730.420064,0.830783909529963,2.78292542552479,1.09,0.332232842064168,0.0
2127.4004,2265.8,802.1,2.0691,116.2496,0.4722,2.222008,1.0,1.0,2.82483480862735,5034.6257264,1782.2726168,0.770112803919945,2.77321804862719,1.09,0.327473941404533,0.0
2127.5527,2296.8,819.5,2.1005,111.0005,0.4714,2.22689850000001,1.0,1.0,2.80268456375839,5114.74047480003,1824.94332075001,0.710561455616428,2.76368983289863,1.09,0.320723303892548,0.0
2127.7051,2265.8,819.5,2.1078,108.6815,0.4547,2.23540800000002,1.0,1.0,2.76485661989018,5064.98744640005,1831.91685600002,0.684252264190116,2.75948036227042,1.09,0.313913463203413,0.0
2127.8577,2270.4,818.8,2.0623,103.9433,0.4568,2.240692,1.0,1.0,2.77283829995115,5087.26711680001,1834.6786096,0.630497106442745,2.75087953703084,1.09,0.307179133498688,0.0
2128.01,2273.8,852.5,2.0488,98.3516,0.4413,2.2351,1.0,1.0,2.66721407624633,5082.17038000001,1905.42275,0.567058940984139,2.74072943055746,1.09,0.306306667342028,0.0
2128.1624,2297.5,854.7,2.0539,94.4047,0.4948,2.236312,1.0,1.0,2.68807768807769,5137.92682,1911.3758664,0.522281128288791,2.73356498052621,1.09,0.302545373269637,0.0
2128.3147,2322.9,853.3,2.0773,91.3908,0.5082,2.23788199999998,1.0,1.0,2.72225477557717,5198.37609779996,1909.58471059999,0.488088255481649,2.72809412087706,1.09,0.299257603473121,0.0
2128.4673,2293.3,844.7,2.0465,88.2199,0.5262,2.24501899999999,1.0,1.0,2.71492837693856,5148.50207269998,1896.36754929999,0.452114208438228,2.72233827335012,1.09,0.29241443464442,0.0
2128.6196,2233.6,848.1,2.0297,88.7186,0.4728,2.24762799999999,1.0,1.0,2.63365169201745,5020.30190079998,1906.21330679999,0.45777198927665,2.72324351828426,1.09,0.291209187705156,0.0
2128.772,2167.3,828.4,2.0263,91.3124,0.4846,2.2366,1.0,1.0,2.61624818928054,4847.38318,1852.79944,0.487198802869392,2.7279518084591,1.09,0.299979404718471,0.0
2128.9243,2257.6,851.8,2.0445,94.1417,0.4586,2.22286899999999,1.0,1.0,2.65038741488612,5018.34905439998,1893.43981419999,0.519297377816553,2.73308758045065,1.09,0.310524275468458,0.0
2129.0769,2263.7,850.6,2.0486,95.6572,0.4641,2.21884350000001,1.0,1.0,2.66129790735951,5022.79603095002,1887.34828110001,0.536490814473118,2.7358385303157,1.09,0.314122570831125,0.0
2129.2292,2300.5,862.0,1.9824,95.7613,0.4486,2.233292,1.0,1.0,2.66879350348028,5137.68824600001,1925.097704,0.537671835097301,2.73602749361557,1.09,0.305423509367566,0.0
2129.3816,2403.6,858.0,1.9137,96.2669,0.4971,2.23808,1.0,1.0,2.8013986013986,5379.44908800001,1920.27264,0.543407896841649,2.73694526349466,1.09,0.302903365735492,0.0
2129.5339,2360.6,825.7,1.8597,94.7157,0.5337,2.25213599999998,1.0,1.0,2.85890759355698,5316.39224159996,1859.58869519999,0.525809441584859,2.73412951065358,1.09,0.293160306125757,0.0
2129.6863,2375.1,870.1,1.9113,92.5876,0.5106,2.26368500000001,1.0,1.0,2.72968624296058,5376.47824350002,1969.63231850001,0.501666021889156,2.73026656350227,1.09,0.284454718448945,0.0
2129.8389,2345.8,890.7,2.0539,92.7202,0.4616,2.259167,1.0,1.0,2.6336589199506,5299.5539486,2012.2400469,0.503170376689988,2.7305072602704,1.09,0.287313730140218,0.0
2129.9912,2325.9,838.9,2.1822,91.3864,0.4217,2.257808,1.0,1.0,2.77255930385028,5251.43562720001,1894.0751312,0.488038337222798,2.72808613395565,1.09,0.287089991305902,0.0
2130.1436,2289.1,838.1,2.1806,91.5022,0.4229,2.253128,1.0,1.0,2.73129698126715,5157.6353048,1888.3465768,0.489352095035289,2.72829633520565,1.09,0.290038087124207,0.0
2130.2959,2306.4,839.3,2.0981,89.8134,0.4568,2.250082,1.0,1.0,2.74800428928869,5189.58912480001,1888.4938226,0.470192559683518,2.72523080954936,1.09,0.290569873546049,0.0
2130.4485,2339.9,822.8,2.1007,91.6875,0.471,2.24197,1.0,1.0,2.84382596013612,5245.985603,1844.692916,0.491454334436451,2.72863269350983,1.09,0.296993154986696,0.0
2130.6008,2330.9,839.0,2.1407,90.434,0.4866,2.24506400000002,1.0,1.0,2.77818831942789,5233.01967760005,1883.60869600002,0.477233303193294,2.72635732851093,1.09,0.294124834548747,0.0
2130.7532,2315.0,859.9,2.1426,93.0526,0.4883,2.252468,1.0,1.0,2.69217350854751,5214.46342,1936.8972332,0.506941474245015,2.7311106358792,1.09,0.291657750193532,0.0
2130.9055,2332.6,871.0,2.1424,91.4103,0.4925,2.25078000000001,1.0,1.0,2.67807118254879,5250.16942800002,1960.42938000001,0.48830948412883,2.72812951746061,1.09,0.291399130760172,0.0
2131.0581,2335.7,871.0,2.1528,90.9359,0.488,2.248162,1.0,1.0,2.68163030998852,5251.03198340001,1958.149102,0.482927388219972,2.7272683821152,1.09,0.292625440855476,0.0
2131.2104,2336.2,871.0,2.2115,89.4535,0.4457,2.251104,1.0,1.0,2.68220436280138,5259.0291648,1960.711584,0.466109473010672,2.72457751568171,1.09,0.289661096607121,0.0
2131.3628,2257.2,870.9,2.2406,90.7193,0.4152,2.252,1.0,1.0,2.59180158456769,5083.2144,1961.2668,0.480470048477436,2.72687520775639,1.09,0.29011081938695,0.0
2131.5151,2283.1,834.3,2.1999,92.5677,0.4282,2.24913099999998,1.0,1.0,2.73654560709577,5134.99098609996,1876.44999329999,0.501440255218443,2.73023044083495,1.09,0.293312103505448,0.0
2131.6675,2286.9,873.9,2.1391,93.2438,0.4869,2.235025,1.0,1.0,2.61688980432544,5111.2786725,1953.1883475,0.509110649493273,2.73145770391892,1.09,0.302434051595546,0.0
2131.8201,2302.5,858.7,2.1329,92.3876,0.508,2.239201,1.0,1.0,2.68137882846163,5155.76030249999,1922.8018987,0.499397010123196,2.72990352161971,1.09,0.299226457624198,0.0
