API,bottom,file_number,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,treatment_date
33025016060000,20740,22313,86750,9,3643500,387,313,9408,7439,42.1,4412160,468,30,11332,4/6/13
33053047430000,21384,24834,46963,4,1972446,204,322,9663,8366,31,2602867,269,30,11721,4/6/13
33023009510000,18891,24353,38776,3,1628592,164,275,9930,7943,30.4,1599108,161,36,8961,4/6/13
33025017310000,19973,22985,7981,0,335202,36,2311,9245,6973,37.7,261683,28,4,10728,4/6/13
33105029220000,19702,24510,80749,8,3391458,351,321,9647,8844,52,2724821,282,30,10055,4/6/13
33053902500000,5342,90250,19,0,800,10,9,77,1320,10,0,0,8,5265,4/5/13
33089007320000,21890,23653,41078,3,1725276,154,371,11132,8041,41.3,3192600,286,30,10758,4/5/13
33053025080000,12641,14724,79,1,3339,58,57,57,4600,0.8,0,0,1,12584,4/4/13
33053035530000,20375,20666,75543,8,3172806,339,267,9350,9488,31.4,3605048,385,35,11025,4/4/13
33105028060000,19307,23767,77451,8,3252942,348,311,9331,7698,51,2620207,280,30,9976,4/3/13
33013016990000,19110,24509,42606,4,1789452,178,278,10028,6555,21.5,2538684,253,36,9082,4/3/13
33023009330000,18490,24176,48184,4,2023728,201,385,10035,8790,57,2005620,199,26,8455,4/3/13
33053041620000,20238,23025,14189,1,595938,65,282,9055,7701,34.6,122385,13,32,11183,4/3/13
33053041800000,21184,23081,23993,2,1007706,104,565,9609,9495,41.8,1678120,174,17,11575,4/2/13
33023008250000,14560,22699,45015,7,1890630,320,190,5893,6702,24.5,2043720,346,31,8667,4/2/13
33089007590000,20910,24721,45730,4,1920660,186,342,10279,8450,42.4,3242050,315,30,10631,4/2/13
33023902640000,4585,90264,155,1,6510,73,89,89,2500,7.6,0,0,1,4496,4/1/13
33053045070000,20845,24163,35371,3,1485582,156,338,9475,9049,35.5,6515590,687,28,11370,4/1/13
33053045530000,20620,24288,68204,7,2864568,301,264,9511,9351,39.6,3666780,385,36,11109,4/1/13
33105028110000,9260,23853,49017,816,2058714,34311,2,60,6606,31.1,2983505,49725,30,9200,4/1/13
33061022600000,20344,23826,31999,3,1343958,143,311,9338,7856,32.2,2065460,221,30,11006,4/1/13
33023902750000,4588,90275,1490,28,62580,1203,52,52,4000,7.5,0,0,1,4536,4/1/13
33061020710000,19747,22644,76099,8,3196158,338,314,9444,8680,39.8,3630595,384,30,10303,3/31/13
33061022410000,19694,23740,76080,7,3195360,335,298,9536,9391,41.1,3747031,392,32,10158,3/31/13
33053040390000,21145,22583,48383,4,2032086,209,302,9679,9262,40.7,3524420,364,32,11466,3/31/13
33061023540000,18809,24573,26726,3,1122492,145,297,7738,7682,48.9,1787540,231,26,11071,3/31/13
33025023270000,20907,26747,55465,5,2329530,235,308,9882,7943,49.3,1909540,193,32,11025,3/31/13
33053042800000,21450,23477,55406,5,2327052,236,327,9837,7732,31,2730961,277,30,11613,3/31/13
33023009380000,18608,24212,46411,4,1949288,191,390,10157,9030,58.6,1943500,191,26,8451,3/30/13
33061022060000,20787,23452,61461,6,2581385,259,622,9958,8477,47.2,3301702,331,16,10829,3/30/13
33061022050000,20547,23451,57448,5,2412835,243,618,9891,8998,48.4,3354916,339,16,10656,3/30/13
33061022070000,19367,23453,56149,6,2358289,270,544,8717,8669,47.8,3232533,370,16,10650,3/30/13
33105029780000,19830,24803,49406,4,2075052,208,331,9954,7038,31.2,2633153,264,30,9876,3/30/13
33061023530000,18541,24572,24999,3,1049958,136,295,7685,7842,43.5,1615400,210,26,10856,3/30/13
33025017210000,14790,22965,15483,4,650286,195,333,3333,7648,41,1184320,355,10,11457,3/30/13
33061022420000,19901,23741,80401,8,3376842,351,319,9599,9243,38.7,3818332,397,30,10302,3/30/13
33061023370000,16029,24511,1514920,256,63626640,10780,327,5902,8128,36,1514920,256,18,10127,3/30/13
33061022870000,20634,24003,34328,3,1441776,147,325,9769,8387,33.6,2040423,208,30,10865,3/30/13
33053041260000,20701,22902,88238,9,3705996,398,320,9306,9050,39.6,3479973,373,29,11395,3/30/13
33053041240000,20831,22900,81910,8,3440220,360,318,9553,8687,41,3734795,390,30,11278,3/29/13
33053040960000,20843,22807,75829,8,3184818,339,284,9388,9400,39.1,3736916,398,33,11455,3/29/13
33053041250000,21650,22901,79110,7,3322620,328,326,10109,8663,40,3943212,390,31,11541,3/29/13
33053041270000,21681,22903,91122,9,3827124,378,326,10117,8777,40.9,4015619,396,31,11564,3/29/13
33061022580000,20459,23824,35928,3,1508976,159,314,9437,8010,30.9,1999414,211,30,11022,3/29/13
33025017210000,21648,22965,31534,4,1324428,204,324,6490,8078,40,2165060,333,20,15158,3/29/13
33105028710000,19226,24249,52474,5,2203908,247,296,8889,7310,43.1,3027114,340,30,10337,3/29/13
33053009050000,6006,7041,107,0,4500,33,134,134,2200,5.8,0,0,1,5872,3/29/13
33023009370000,18536,24211,47211,4,1982879,196,388,10110,8861,56.6,2021731,199,26,8426,3/29/13
33023010080000,14519,24969,47809,8,2007978,339,168,5909,9309,32.6,2708240,458,35,8610,3/29/13
33053044110000,21347,23839,78271,7,3287382,335,326,9797,8676,51,3647331,372,30,11550,3/28/13
33061022930000,22739,24052,31092,2,1305864,107,406,12186,7902,37,2148470,176,30,10553,3/28/13
33053040370000,20700,22581,50413,5,2117346,227,290,9305,10162,38.5,3528340,379,32,11395,3/28/13
33025017220000,12122,22966,6230,9,261660,418,208,625,7017,40,353320,565,3,11497,3/28/13
33105029010000,20352,24405,89979,10,3779118,426,316,8866,8461,36.6,3946941,445,28,11486,3/28/13
33105029020000,20320,24406,90814,10,3814188,430,316,8855,8564,36.2,4261928,481,28,11465,3/28/13
33105024830000,20425,22086,88974,10,3736908,420,317,8892,8878,36.3,4024040,452,28,11533,3/28/13
33053043240000,21288,23573,33127,3,1391334,139,333,9991,7980,26.9,1377867,137,30,11297,3/28/13
33025019300000,19864,24130,57955,6,2434110,263,307,9224,8638,55,3062069,331,30,10640,3/28/13
33105028130000,9275,23855,55562,854,2333604,35901,2,65,6034,32.6,3003620,46209,30,9210,3/27/13
33105028120000,9280,23854,54793,1826,2301306,76710,1,30,8174,31.4,3006269,100208,30,9250,3/27/13
33105028680000,20929,24233,79523,8,3339966,341,325,9769,8576,52,2748304,281,30,11160,3/27/13
33025017220000,16328,22966,21060,5,884520,226,300,3903,8073,40,1543500,395,13,12425,3/27/13
33061023770000,18072,24729,24447,3,1026774,138,337,7425,7458,41.1,1830760,246,22,10647,3/27/13
33025017220000,20797,22966,21827,5,916734,220,296,4150,7849,37,1423500,343,14,16647,3/26/13
33023009640000,9530,24593,50993,463,2141706,19470,3,110,7430,30.5,3064270,27857,30,9420,3/26/13
33061022880000,20900,24004,35462,3,1489404,149,331,9958,7969,30.6,2021808,203,30,10942,3/26/13
33053034460000,19541,20331,127159,15,5340678,646,250,8257,9340,42.9,9104780,1102,33,11284,3/26/13
33061022570000,20604,23823,35463,3,1489446,153,323,9698,7969,31.6,2021808,208,30,10906,3/26/13
33105027320000,19936,23372,44056,4,1850352,204,335,9048,8147,31,3134553,346,27,10888,3/25/13
33025019310000,19954,24131,62248,6,2614416,288,312,9065,8569,46,3007345,331,29,10889,3/25/13
33061022690000,16552,23905,26989,4,1133538,176,279,6430,9564,36,1922360,298,23,10122,3/25/13
33053040380000,21023,22582,52027,5,2185134,230,295,9465,10295,41.9,3439960,363,32,11558,3/25/13
33061022590000,20172,23825,42077,4,1767234,186,315,9459,7923,31,2006869,212,30,10713,3/24/13
33053043220000,20633,23571,33740,3,1417080,153,354,9223,8087,25.6,1213223,131,26,11410,3/24/13
33053047070000,21212,24730,30514,2,1281588,124,342,10269,7841,32.7,1651369,160,30,10943,3/24/13
33033003240000,12302,24670,0,0,0,0,70,70,0,0,0,0,1,12232,3/23/13
33061023760000,16950,24728,24340,3,1022280,150,309,6801,8012,0,1770740,260,22,10149,3/23/13
33105026710000,21255,23131,51693,5,2171106,224,345,9685,8260,33.1,1965833,202,28,11570,3/23/13
33105025820000,21050,22691,77517,7,3255714,324,385,10023,8782,60.7,3211420,320,26,11027,3/23/13
33053044120000,21076,23840,82954,8,3484068,365,317,9521,8782,44,2627090,275,30,11555,3/22/13
33105017940000,13124,18680,119,1,5000,75,66,66,2250,3.5,0,0,1,13058,3/22/13
33007017770000,20443,24703,36089,4,1515738,168,428,9002,8345,47.6,1312660,145,21,11441,3/22/13
33025019320000,19764,24132,62241,6,2614122,284,306,9203,8584,47,3049300,331,30,10561,3/22/13
33105028830000,19198,24345,36423,4,1529766,168,303,9101,6903,29.5,2777043,305,30,10097,3/22/13
33013016080000,8733,21858,51957,1574,2182194,66127,1,33,4599,31.7,3090170,93641,30,8700,3/22/13
33053020450000,9088,11485,59,4,2500,178,14,14,0,0,0,0,1,9074,3/22/13
33025014100000,20253,21065,90882,9,3817044,418,325,9119,7410,37.3,4057121,444,28,11134,3/21/13
33061902740000,5820,90274,238,0,10000,39,256,256,4850,14,0,0,1,5564,3/21/13
33105029060000,10050,24436,50886,1017,2137212,42744,1,50,6930,30.8,3041552,60831,30,10000,3/21/13
33061023450000,20205,24557,28319,2,1189398,122,324,9720,6953,0,2229580,229,30,10485,3/21/13
33105021480000,20544,20503,77210,8,3242820,346,311,9346,8605,49,2713672,290,30,11198,3/21/13
33013016930000,18630,23981,58012,5,2436504,243,9987,9987,7364,0,42225685,4228,1,8643,3/21/13
33053045010000,17492,24136,32693,5,1373106,220,311,6221,8085,40,1600220,257,20,11271,3/21/13
33053040400000,20545,22585,82953,8,3484026,368,305,9462,9085,45.9,2719106,287,31,11083,3/21/13
33061021410000,18933,22932,148293,14,6228306,622,200,10013,7631,27.3,1024827,102,50,8920,3/21/13
33053045010000,20706,24136,16994,5,713748,246,289,2898,7881,37.6,1020000,351,10,17808,3/20/13
33023009320000,18912,24137,39036,4,1639512,174,313,9392,6949,19.7,2235693,238,30,9520,3/20/13
33025020310000,19228,24708,28393,3,1192506,138,430,8616,7927,45.7,2248080,260,20,10612,3/20/13
33053043230000,20879,23572,36170,3,1519140,156,333,9685,8571,30.4,1298448,134,29,11194,3/20/13
33105027300000,20225,23370,44335,4,1862070,205,335,9069,8059,31,3227114,355,27,11156,3/20/13
33075014300000,5038,24147,29,2,1250,104,12,12,35,14,0,0,1,5026,3/20/13
33075014300000,5038,24147,11,0,500,41,12,12,1200,3,0,0,1,5026,3/19/13
33053042300000,20458,23287,27389,2,1150338,124,306,9204,8667,26.2,1265665,137,30,11254,3/19/13
33061022480000,22309,23763,168459,13,7075278,567,201,12464,7741,28.1,12431941,997,62,9845,3/19/13
33061022490000,21006,23764,143806,12,6039852,543,202,11121,8100,27.4,10880259,978,55,9885,3/19/13
33013016550000,18628,22406,47824,5,2008608,210,265,9547,6028,23.6,2835685,297,36,9081,3/19/13
33053043480000,12977,23650,11664,7,489888,300,271,1629,6570,41,712440,437,6,11348,3/19/13
33053035860000,20698,20761,62334,6,2618028,283,263,9224,9308,39.6,3650758,395,35,11474,3/18/13
33025017880000,21042,23258,64930,6,2727060,279,324,9742,8496,35.6,4585811,470,30,11300,3/18/13
33105026700000,20780,23130,34146,3,1434132,155,308,9248,8258,30.7,2056439,222,30,11532,3/18/13
33105028090000,19560,23810,33973,3,1426866,156,303,9117,8158,41,2805700,307,30,10443,3/18/13
33105026990000,20859,23243,49554,5,2081268,223,320,9295,7485,31.7,2446824,263,29,11564,3/18/13
33089007490000,14695,24030,22014,5,924588,215,238,4294,8407,46,1482260,345,18,10401,3/18/13
33053902660000,5345,90266,190,0,7980,30,260,260,1803,6.2,0,0,1,5085,3/18/13
33053043660000,20690,23702,64038,6,2689596,282,279,9505,9106,61.5,3491133,367,34,11185,3/17/13
33061022560000,19830,23817,28780,3,1208760,134,299,8999,8238,41.1,1944720,216,30,10831,3/17/13
33053043480000,15877,23650,13574,5,570108,251,283,2265,7530,42,962000,424,8,13612,3/17/13
33053044890000,21848,24105,83347,8,3500574,344,339,10174,8580,45,2823162,277,30,11674,3/16/13
33061019690000,20021,22117,56146,6,2358157,257,573,9175,7974,49.2,3161779,344,16,10846,3/16/13
33023009500000,18908,24340,51506,5,2163252,235,367,9199,6144,30.6,3154765,342,25,9709,3/16/13
33053041790000,15271,23080,38436,8,1614312,345,259,4679,8147,37.4,1864600,398,18,10592,3/16/13
33053043670000,20730,23703,79387,8,3334254,348,265,9555,11485,47.2,3751050,392,36,11175,3/16/13
33105025470000,21058,22475,76511,7,3213462,319,386,10059,8793,61,3213500,319,26,10999,3/16/13
33053046930000,20397,24668,246872,27,10368624,1160,262,8936,6235,13,3903259,436,34,11461,3/15/13
33061022950000,15875,24074,20629,3,866418,147,326,5873,6532,39,1520170,258,18,10002,3/15/13
33105028670000,20609,24232,77933,8,3273186,347,313,9414,8427,50,2663414,282,30,11195,3/15/13
33023009090000,13600,23830,17594,3,738948,136,208,5429,5043,26.3,1057375,194,26,8171,3/15/13
33105026690000,20868,23129,37280,4,1565760,168,321,9312,8293,33.6,1980768,212,29,11556,3/15/13
33053039500000,20734,22302,93411,10,3923262,420,310,9323,8338,50,3223825,345,30,11411,3/14/13
33023009080000,18088,23829,27552,2,1157184,116,248,9928,6952,27.5,1591759,160,40,8160,3/14/13
33061023790000,18004,24740,25215,3,1059030,136,297,7744,8125,42.9,1956710,252,26,10260,3/14/13
33023009610000,18158,24587,66111,6,2776662,293,255,9454,8291,46.8,2848440,301,37,8704,3/14/13
33053044310000,21175,23924,64090,6,2691780,279,301,9634,9635,43,3795400,393,32,11541,3/14/13
33105027410000,20577,23422,110957,11,4660194,489,202,9513,8960,39.2,9557450,1004,47,11064,3/14/13
33061021370000,19799,22916,69101,7,2902242,311,300,9314,9150,38.4,3548687,381,31,10485,3/14/13
33105902770000,5893,90277,297,0,12500,31,134,403,2970,8,0,0,3,5490,3/14/13
33053038540000,21800,21815,93060,9,3908520,379,245,10290,9388,39,4027685,391,42,11510,3/14/13
33053039550000,21610,22322,129524,12,5440008,540,258,10069,9338,40.6,3981789,395,39,11541,3/13/13
33061021360000,19958,22915,76919,8,3230598,341,325,9449,8496,42.7,3652032,386,29,10509,3/13/13
33061021980000,20048,23425,70783,7,2972886,313,326,9468,8974,42.6,3469867,366,29,10580,3/13/13
33053045610000,20036,24303,248918,26,10454556,1125,371,9287,8760,83,4120031,443,25,10749,3/13/13
33053041780000,15169,23079,46394,10,1948548,436,247,4462,9241,38.9,1686900,378,18,10707,3/13/13
33061023690000,16965,24709,26556,3,1115352,164,294,6780,5173,44.2,1708780,252,23,10185,3/12/13
33053043420000,21250,23639,54597,5,2293112,238,599,9598,8856,46,3231213,336,16,11652,3/12/13
33053043480000,16858,23650,5224,7,219408,334,218,655,7250,32,352750,538,3,16203,3/12/13
33023009360000,18951,24192,34259,3,1438878,145,273,9862,5386,24.6,1626052,164,36,9089,3/12/13
33089007360000,19716,23712,34941,3,1467522,163,298,8950,8363,45,2497800,279,30,10766,3/12/13
33061022740000,16140,23929,26166,4,1098972,184,258,5945,6722,36,1922280,323,23,10195,3/11/13
33053042600000,21074,23430,54638,5,2294796,234,326,9787,8532,30,2656434,271,30,11287,3/11/13
33053044880000,21600,24104,81212,8,3410904,344,329,9888,8491,42,2778195,280,30,11712,3/11/13
33053043860000,20064,23777,71974,8,3022908,347,280,8697,8275,25.6,3561229,409,31,11367,3/11/13
33053043840000,20746,23775,74275,7,3119550,333,301,9359,8033,26.9,3826324,408,31,11387,3/11/13
33053044330000,21235,23926,61261,6,2572962,265,303,9700,9075,26.5,3601480,371,32,11535,3/11/13
33009022710000,6743,23399,0,0,0,0,120,3124,6527,3.5,220462,70,26,3619,3/11/13
33025017290000,20880,22983,83538,8,3508596,375,311,9340,8882,41.1,3349610,358,30,11540,3/11/13
33023009230000,14091,23920,18364,3,771288,130,227,5911,5359,25.8,1035415,175,26,8180,3/11/13
33023009240000,14297,23921,16961,2,712362,116,234,6097,5159,25.8,1007223,165,26,8200,3/10/13
33061022720000,18861,23913,35939,4,1509438,171,292,8784,8500,36,2403800,273,30,10077,3/10/13
33023009860000,13097,24732,13549,2,569058,112,187,5067,6670,10,752672,148,27,8030,3/10/13
33061027520000,19298,26603,56174,6,2359308,263,288,8938,8245,32,3283279,367,31,10360,3/9/13
33105026980000,20727,23242,51381,5,2158002,233,307,9232,7426,31.2,2622102,284,30,11495,3/9/13
33023009300000,14091,24103,19004,3,798168,135,227,5911,4349,35.3,1008669,170,26,8180,3/9/13
33023008870000,18380,23602,37684,4,1582728,170,258,9291,5517,25.2,1657682,178,36,9089,3/9/13
33053043470000,15847,23649,24799,5,1041558,230,301,4526,8072,40,1757710,388,15,11321,3/9/13
33053043470000,20505,23649,26380,6,1107960,255,288,4334,8276,40,2804250,647,15,16171,3/8/13
33089007370000,19832,23727,53570,5,2249940,245,254,9167,8599,45,2992060,326,36,10665,3/8/13
33023009290000,17669,24102,28694,3,1205148,126,238,9539,6730,25.6,1606381,168,40,8130,3/8/13
33105028850000,20105,24352,51721,5,2172282,226,319,9573,6620,31.8,3022560,315,30,10532,3/8/13
33089007040000,22320,23031,43129,3,1811418,160,375,11274,8682,40.9,3209580,284,30,11046,3/8/13
33023008610000,18995,23345,53128,5,2231376,232,320,9607,8844,31,3090898,321,30,9388,3/8/13
33025013080000,19802,20441,35701,4,1499442,174,409,8608,7747,51.6,1326540,154,21,11194,3/8/13
33025015330000,20866,21837,50509,6,2121378,253,278,8357,8036,37.1,2517221,301,30,12509,3/8/13
33105029070000,9880,24437,51903,786,2179926,33029,2,66,6365,33.4,3113060,47167,30,9814,3/7/13
33013016950000,18912,24126,63315,6,2659230,283,260,9369,6891,27.3,4275576,456,36,9543,3/7/13
33023009280000,14033,24101,18686,3,784812,133,225,5865,5590,25.9,912000,155,26,8168,3/7/13
33089007050000,20740,23032,45890,4,1927380,195,328,9868,8989,40.9,3173910,321,30,10872,3/6/13
33053041370000,20006,22942,64969,7,2728698,297,306,9181,8410,38.5,3641681,396,30,10825,3/6/13
33053045580000,16957,23667,28481,5,1196202,216,307,5529,7136,40,2098000,379,18,11428,3/6/13
33009022940000,7132,24148,0,0,0,0,145,3491,6527,3.5,211644,60,24,3641,3/6/13
33105025210000,19614,22318,58672,5,2464224,251,137,9784,8584,35.2,1364152,139,71,9830,3/6/13
33053046570000,20702,24558,35592,3,1494864,149,499,9980,7843,42.7,913551,91,20,10722,3/6/13
33023902590000,5030,90259,59,0,2500,6,39,399,1190,3.8,0,0,10,4631,3/5/13
33053042570000,21352,23427,54047,5,2269974,225,335,10053,8306,31,2713199,269,30,11299,3/5/13
33053042580000,21209,23428,54476,5,2287992,230,330,9905,7357,31,2718278,274,30,11304,3/5/13
33105902630000,5898,90263,320,0,13440,32,210,420,2550,7,0,0,2,5478,3/5/13
33105026930000,20769,23218,47713,5,2003946,213,312,9386,8410,31.4,2619229,279,30,11383,3/5/13
33105026940000,20724,23219,49017,5,2058714,219,312,9389,7480,31.1,2642743,281,30,11335,3/5/13
33053043750000,10996,23745,85,4,3600,200,18,18,3250,5,0,0,1,10978,3/5/13
33053044410000,20385,23969,28442,3,1194564,129,307,9217,7883,28.3,1401791,152,30,11168,3/5/13
33053045580000,20001,23667,15356,5,644952,237,271,2713,8072,40,1112000,409,10,17288,3/5/13
33053041360000,21036,22941,69959,6,2938278,288,268,10189,8761,38.8,3951537,387,38,10847,3/5/13
33023009390000,18837,24216,40443,4,1698606,174,270,9729,5806,28.9,1687747,173,36,9108,3/4/13
33025017300000,20765,22984,37732,3,1584744,160,468,9845,7520,50.2,1310261,133,21,10920,3/4/13
33053044320000,20974,23925,73926,7,3104892,323,299,9599,8752,28,3606600,375,32,11375,3/4/13
33053042770000,20994,23469,76217,8,3201114,339,314,9424,8442,46,2643596,280,30,11570,3/4/13
33023009180000,17489,23911,28558,3,1199456,144,259,8300,5012,29.2,1463572,176,32,9189,3/4/13
33053038590000,20118,21841,62303,6,2616726,276,263,9468,8997,32.1,4206020,444,36,10650,3/4/13
33025016290000,20726,22450,30947,3,1299774,136,317,9533,7559,43.8,2348040,246,30,11193,3/3/13
33053045580000,20569,23667,3265,11,137130,477,143,287,7930,28,140000,487,2,20282,3/3/13
33053045570000,18228,23666,35949,5,1509858,218,314,6912,8073,40,2558963,370,22,11316,3/2/13
33053044400000,20270,23968,31413,3,1319346,144,305,9160,7715,28.4,1385363,151,30,11110,3/2/13
33053045000000,19023,24128,31404,3,1318968,158,461,8308,7588,42.1,859460,103,18,10715,3/2/13
33053044600000,20780,24027,77002,8,3234084,344,303,9397,8971,26.6,3253488,346,31,11383,3/2/13
33105902580000,5438,90258,95,3,4000,166,24,24,3000,7,0,0,1,5414,3/2/13
33025016680000,20458,22664,21167,2,889035,96,342,9241,9033,37.6,3046640,329,27,11217,3/2/13
33053037750000,20306,21513,10029,1,421218,50,300,8424,8928,38.2,4340296,515,28,11882,3/1/13
33013016960000,19548,24138,62286,6,2616012,264,275,9906,7144,26.5,4331840,437,36,9642,3/1/13
33105902580000,5760,90258,142,3,6000,150,40,40,2670,6,0,0,1,5720,3/1/13
33105902580000,5606,90258,59,3,2500,156,16,16,2980,6.5,0,0,1,5590,3/1/13
33053044980000,20856,24123,96736,10,4062912,460,304,8828,6966,58,2952695,334,29,12028,3/1/13
